intake_date,intake_type,intake_subtype,ken_jurisdiction,ken_zip,outcome_type,animal_id,animal_type,primary_breed,secondary_breed,person_id,src_zip,src_jurisdiction,person_id,own_zip,own_jurisdiction,microchip,microchip_bin
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667577,CAT,DOMESTIC SH,MIX,P494620,78752,NULL,P070962,78752,AUSTIN,U13-002940,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667576,CAT,DOMESTIC SH,MIX,P494620,78752,NULL,P070962,78752,AUSTIN,985111000325601,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A392075,DOG,GERM SHEPHERD,SIBERIAN HUSKY,P188298,78704,NULL,P494696,78704,NULL,0A1377701A,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667597,DOG,PIT BULL,MIX,P494639,78664,NULL,P298880,78749,NULL,985111000184542,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A667599,DOG,GERM SHEPHERD,MIX,P134238,78701,NULL,P117179,78727,NULL,0A13637E7A,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667520,DOG,SHIH TZU,POODLE MIN,P494526,78744,NULL,P140290,78766,NULL,985112000762404,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A654560,DOG,SCHNAUZER STAND,MIX,P493869,78660,NULL,P494980,78660,NULL,981010001795163,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667525,DOG,JACK RUSS TERR,NULL,P494534,78704,NULL,P495851,78745,NULL,985111000222207,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A667550,DOG,PIT BULL,MIX,P494517,,NULL,P494700,78721,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667517,CAT,DOMESTIC MH,MIX,P245889,78610,NULL,P091632,78640,NULL,985111000134286,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667516,CAT,DOMESTIC MH,MIX,P245889,78610,NULL,P091632,78640,NULL,985111000192913,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A667521,DOG,BORDER TERRIER,MIX,P455032,78705,NULL,P494536,78744,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A653979,DOG,CHIHUAHUA LH,MIX,NULL,NULL,NULL,P286811,78741,NULL,2821808,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A667527,DOG,CHIHUAHUA SH,MIX,P119970,78744,AUSTIN,P454712,78744,NULL,985111000334762,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A667518,CAT,DOMESTIC SH,MIX,P494513,78750,NULL,P070962,78752,AUSTIN,NULL,0
00:00.0,STRAY,OTC,DEL VALLE,NULL,TRANSFER,A667505,CAT,DOMESTIC SH,MIX,P494489,78724,NULL,P070962,78752,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667526,CAT,DOMESTIC SH,MIX,P494006,78745,NULL,P070962,78752,AUSTIN,982000357751720,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667519,CAT,DOMESTIC SH,MIX,P134762,78747,NULL,P070962,78752,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667547,CAT,DOMESTIC SH,MIX,P275896,78702,NULL,P070962,78752,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667535,CAT,DOMESTIC SH,MIX,P275896,78702,NULL,P070962,78752,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667544,CAT,DOMESTIC SH,MIX,P249633,78741,NULL,P070962,78752,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667513,DOG,POODLE MIN,MIX,P450849,78747,NULL,P376995,78610,NULL,0A13250D4B,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A667507,CAT,DOMESTIC SH,MIX,P494498,78726,NULL,P494507,78748,NULL,0A1327384B,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A667508,DOG,CHIHUAHUA SH,MIX,P494497,78748,NULL,P494566,78640,NULL,985112000791058,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667537,DOG,AUST CATTLE DOG,MIX,P456106,78741,NULL,P495020,78749,NULL,985111000362962,1
00:00.0,STRAY,FIELD,TRAVIS,NULL,ADOPTION,A667523,DOG,ROTTWEILER,MIX,NULL,NULL,NULL,P376769,78724,NULL,985111000165179,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667512,DOG,PLOTT HOUND,MIX,P449443,78721,NULL,P083529,78703,AUSTIN,985111000329472,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A667496,CAT,DOMESTIC SH,MIX,P103041,78702,AUSTIN,P083529,78703,AUSTIN,985112000790917,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A667497,CAT,DOMESTIC SH,MIX,P103041,78702,AUSTIN,P083529,78703,AUSTIN,985112000788464,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A667498,CAT,DOMESTIC SH,MIX,P103041,78702,AUSTIN,P083529,78703,AUSTIN,985112000776017,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A667545,DOG,PIT BULL,MASTIFF,NULL,NULL,NULL,P096129,78723,NULL,985112001298713,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667549,DOG,LABRADOR RETR,NULL,P494562,78748,NULL,P015235,78641,NULL,985111000213707,1
00:00.0,STRAY,EMERG CLC,AUSTIN,NULL,TRANSFER,A667495,DOG,LABRADOR RETR,MIX,P001167,78745,AUSTIN,P015235,78641,NULL,0A13187E79,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A590637,DOG,GERM SHEPHERD,MIX,P401264,78749,NULL,P408952,78653,NULL,4B7C2A3D2C,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A667482,DOG,PIT BULL,MIX,P494398,,NULL,P083529,78703,AUSTIN,985111000104029,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667469,DOG,PIT BULL,MIX,P494406,78724,NULL,P083529,78703,AUSTIN,985111000225524,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667448,CAT,DOMESTIC MH,MIX,P134238,78701,NULL,P083529,78703,AUSTIN,985111000117551,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667447,CAT,DOMESTIC MH,MIX,P134238,78701,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667443,DOG,CHIHUAHUA LH,MIX,P345837,78610,NULL,P083529,78703,AUSTIN,985112000791093,1
00:00.0,STRAY,OTC,AUSTIN,78701,RTO,A667439,DOG,GERM SHEPHERD,MIX,P494377,78730,NULL,P155355,78217,NULL,982000357647994,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667464,CAT,SIAMESE,MIX,P494390,78741,NULL,P495027,78705,AUSTIN,985111000091153,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667462,CAT,SIAMESE,MIX,P494390,78741,NULL,P494974,78634,NULL,985111000246241,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667459,CAT,DOMESTIC MH,MIX,P277258,78735,NULL,P494988,78731,NULL,985111000183073,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667461,CAT,DOMESTIC SH,MIX,P277258,78735,NULL,P494988,78731,NULL,985111000167538,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667474,DOG,PIT BULL,MIX,P494430,78666,NULL,P474248,78664,NULL,985111000272130,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667460,CAT,DOMESTIC SH,MIX,P277258,78735,NULL,P476785,78666,NULL,985111000362906,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667475,CAT,DOMESTIC SH,MIX,P494431,78729,NULL,P497381,78728,NULL,985111000204331,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A667458,DOG,PIT BULL,MIX,P389954,78701,AUSTIN,P500210,78617,NULL,985111000329199,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667472,DOG,DACHSHUND,MIX,P264546,78752,NULL,P494872,78610,NULL,985111000123484,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667470,CAT,DOMESTIC SH,MIX,P494408,76522,NULL,P502764,78748,NULL,985112002170152,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A666642,DOG,BLACK/TAN HOUND,MIX,P494330,,NULL,P267443,78749,NULL,985112002622924,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A667446,CAT,DOMESTIC MH,MIX,P480289,78727,NULL,P070962,78752,AUSTIN,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A667481,DOG,ROTTWEILER,MIX,NULL,NULL,NULL,P494555,78758,NULL,985112000790842,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A403564,DOG,SCHNAUZER MIN,MIX,P470399,78739,NULL,P494451,78739,NULL,985112000762301,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667017,DOG,REDBONE HOUND,MIX,P493651,78748,NULL,P495456,78665,NULL,985111000121084,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A667463,DOG,ENG TOY SPANIEL,MIX,P494389,78758,NULL,P496643,78759,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A667467,DOG,JACK RUSS TERR,MIX,P228238,78749,NULL,P170719,78749,NULL,985112000790891,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A667489,DOG,PIT BULL,MIX,P494399,,NULL,P494879,NULL,NULL,985111000100628,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A667490,DOG,FOX TERR WIRE,MIX,P494399,,NULL,P494879,NULL,NULL,985111000329245,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A667452,DOG,CHIHUAHUA LH,MIX,NULL,NULL,NULL,P494629,78612,NULL,985111000097097,1
00:00.0,STRAY,EMERG CLC,AUSTIN,NULL,ADOPTION,A667434,DOG,AUST SHEPHERD,NULL,P001167,78745,AUSTIN,P495768,78739,NULL,985111000173845,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644885,DOG,CHIHUAHUA LH,MIX,P460149,78745,NULL,P460349,78660,NULL,985112000464826,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644853,CAT,DOMESTIC MH,MIX,P460104,78704,NULL,P460614,78735,NULL,985112000461485,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644858,CAT,DOMESTIC SH,MIX,P459770,78741,NULL,P460702,78652,HAYS,985112000466303,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A644868,DOG,POODLE MIN,RAT TERRIER,P460110,78702,NULL,P372075,78741,NULL,985112000464859,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A644877,DOG,AUST CATTLE DOG,SIBERIAN HUSKY,P432197,78748,NULL,P460178,78664,NULL,985112000454603,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644884,DOG,DACHSHUND,CHIHUAHUA SH,P460147,78752,NULL,P460430,78705,NULL,0A1306284A,1
00:00.0,STRAY,OTC,PFLUGERVILLE,NULL,RTO,A644876,DOG,POODLE MIN,CAIRN TERRIER,P384676,78660,TRAVIS,P460584,78660,NULL,985112000464875,1
00:00.0,STRAY,OTC,TRAVIS,NULL,TRANSFER,A644870,CAT,DOMESTIC SH,MIX,P459876,78753,NULL,P070962,78752,AUSTIN,985112000437375,1
00:00.0,STRAY,OTC,TRAVIS,NULL,TRANSFER,A644869,CAT,DOMESTIC SH,MIX,P459876,78753,NULL,P070962,78752,AUSTIN,985112000460672,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644882,DOG,DACHSHUND,MIX,P460147,78752,NULL,P426283,78738,TRAVIS,985112000462007,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644883,DOG,DACHSHUND,MIX,P460147,78752,NULL,P264823,78613,NULL,985112000457730,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A613127,DOG,PIT BULL,MIX,P460112,78741,NULL,P471014,78759,NULL,4C1A7E297A,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644841,DOG,BORDER TERRIER,MIX,P460092,78744,NULL,P460144,78758,NULL,985112000460834,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A638727,DOG,RAT TERRIER,MIX,P460123,NULL,NULL,P460663,78612,NULL,0A13273A45,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A547803,DOG,COCKER SPAN,NULL,P460117,78741,NULL,P200814,78741,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644852,CAT,DOMESTIC SH,MIX,P000001,NULL,NULL,P331430,78749,NULL,985112000461558,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A618893,DOG,BOXER,MIX,P460113,,NULL,P083529,78703,AUSTIN,985121012166072,1
00:00.0,STRAY,NULL,TRAVIS,NULL,ADOPTION,A644875,DOG,SIBERIAN HUSKY,GERM SHEPHERD,P459911,,NULL,P460789,78750,NULL,985112000462720,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644871,CAT,DOMESTIC MH,MIX,P276042,78752,NULL,P458074,78741,NULL,985112000461550,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644887,CAT,DOMESTIC SH,MIX,P300924,78758,NULL,P189885,78669,NULL,985112000460959,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644752,DOG,LABRADOR RETR,AUST CATTLE DOG,P460013,78621,NULL,P460222,78727,NULL,985112000460939,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644751,DOG,LABRADOR RETR,AUST CATTLE DOG,P460013,78621,NULL,P460366,78758,NULL,985112000464846,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A291969,DOG,BEAGLE,MIX,P196512,78756,AUSTIN,P460082,78751,NULL,4416451637,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644750,DOG,LABRADOR RETR,AUST CATTLE DOG,P460013,78621,NULL,P460544,78640,NULL,985112000464828,1
00:00.0,STRAY,OTC,TRAVIS,NULL,TRANSFER,A644779,DOG,CHIHUAHUA SH,NULL,P079823,78728,NULL,P083529,78703,AUSTIN,985112000454720,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,TRANSFER,A644782,DOG,AMER BULLDOG,BOXER,P389954,78701,AUSTIN,P083529,78703,AUSTIN,985112000462647,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644756,DOG,LABRADOR RETR,AUST CATTLE DOG,P460013,78621,NULL,P460610,78758,NULL,985112000464959,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644748,DOG,CHIHUAHUA SH,MIX,P460009,NULL,NULL,P460915,78957,NULL,985112000464803,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644753,DOG,LABRADOR RETR,AUST CATTLE DOG,P460013,78621,NULL,P403558,78660,NULL,985112000462675,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A644676,DOG,PIT BULL,LABRADOR RETR,P459657,,NULL,P466129,78653,NULL,985112000454961,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A599270,DOG,PIT BULL,MIX,NULL,NULL,NULL,P468187,78377,NULL,4C13054035,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644771,DOG,CHIHUAHUA SH,MIX,P460025,78734,NULL,P352018,78717,NULL,985112000465118,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A626549,DOG,BOSTON TERRIER,MIX,NULL,NULL,NULL,P311774,78758,NULL,4848071D17,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644691,CAT,DOMESTIC SH,MIX,P074582,78722,AUSTIN,P070962,78752,AUSTIN,0A133E177E,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644762,DOG,CHIHUAHUA SH,MIX,P217788,78722,NULL,P070962,78752,AUSTIN,985112000462860,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644735,CAT,DOMESTIC SH,MIX,P459998,78749,NULL,P070962,78752,AUSTIN,0A13407E22,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644736,CAT,DOMESTIC SH,MIX,P459998,78749,NULL,P070962,78752,AUSTIN,0A13302E73,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644740,CAT,DOMESTIC SH,MIX,P460002,78741,NULL,P070962,78752,AUSTIN,0A133A4533,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644744,CAT,DOMESTIC SH,MIX,P460022,78703,NULL,P070962,78752,AUSTIN,0A132E062D,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644780,DOG,TR WALKER HOUND,NULL,P460046,78660,NULL,P070962,78752,AUSTIN,985112000454848,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A644664,CAT,DOMESTIC SH,MIX,P122928,78759,AUSTIN,P460735,78725,NULL,985112000462671,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644754,DOG,LABRADOR RETR,AUST CATTLE DOG,P460013,78621,NULL,P460440,77840,NULL,985112000462664,1
00:00.0,STRAY,EMERG CLC,AUSTIN,NULL,ADOPTION,A644630,DOG,GERM SHEPHERD,NULL,P001167,78745,AUSTIN,P460011,78744,NULL,985112000465038,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644775,DOG,NORFOLK TERRIER,BRUSS GRIFFON,P460032,78741,NULL,P460362,78702,NULL,985112000456452,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A644781,DOG,AUST CATTLE DOG,MIX,P134238,78701,NULL,P460120,78752,NULL,985112000455066,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644755,DOG,LABRADOR RETR,AUST CATTLE DOG,P460013,78621,NULL,P460180,78741,NULL,985112000464844,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644679,DOG,PIT BULL,MIX,P134238,78701,NULL,P450605,78723,NULL,0A13341E3A,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A644674,DOG,PIT BULL,MIX,P459657,,NULL,P339277,78745,NULL,985112000466663,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644590,DOG,BEAGLE,MIX,P308685,78741,AUSTIN,P091632,78640,NULL,985112000464872,1
00:00.0,STRAY,OTC,DEL VALLE,NULL,ADOPTION,A644587,CAT,DOMESTIC SH,MIX,P274141,78617,BASTROP,P450808,78704,NULL,985112000830091,1
00:00.0,STRAY,OTC,TRAVIS,NULL,ADOPTION,A644596,CAT,DOMESTIC SH,MIX,P459876,78753,NULL,P460187,78634,NULL,985112000462786,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644582,DOG,BORDER COLLIE,MIX,P459850,78616,NULL,P459893,78741,NULL,985112000464876,1
00:00.0,STRAY,OTC,TRAVIS,NULL,ADOPTION,A644594,CAT,DOMESTIC SH,MIX,P459876,78753,NULL,P460737,78613,NULL,985112000465131,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644589,DOG,BORDER COLLIE,MIX,P459864,74137,NULL,P459890,78758,NULL,985112000465031,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644573,DOG,GERM SHEPHERD,MIX,P459832,78727,NULL,P444402,78669,NULL,985112000462842,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644570,DOG,WELSH CORGI CAR,MIX,P459497,78741,NULL,P460616,78705,NULL,985112000464981,1
00:00.0,STRAY,OTC,TRAVIS,NULL,ADOPTION,A644595,CAT,DOMESTIC SH,MIX,P459876,78753,NULL,P461478,78705,NULL,985112000465120,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A634296,DOG,JACK RUSS TERR,PAPILLON,P459879,78501,NULL,P070962,78752,AUSTIN,985112000088660,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644592,DOG,LABRADOR RETR,MIX,P099867,78745,NULL,P070962,78752,AUSTIN,985112000461116,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644579,DOG,LABRADOR RETR,AUST CATTLE DOG,P395902,78724,NULL,P320616,78747,AUSTIN,985112000464980,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644613,DOG,CHIHUAHUA SH,MIX,P459902,78758,NULL,P352018,78717,NULL,985112000462750,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644617,DOG,CHINESE SHARPEI,AMERICAN STAFF,P459905,78754,AUSTIN,P313745,78723,NULL,985112000462733,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644574,DOG,ANATOL SHEPHERD,MIX,P459835,78653,NULL,P298464,78721,NULL,985112000464995,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644577,DOG,PIT BULL,MIX,P459840,78754,AUSTIN,P193327,78745,NULL,985112000464822,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A644583,CAT,DOMESTIC SH,MIX,P122928,78759,AUSTIN,P461616,78741,NULL,985112000462829,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644618,DOG,CHINESE SHARPEI,AMERICAN STAFF,P459905,78754,AUSTIN,P460706,78754,NULL,985112000462679,1
00:00.0,STRAY,OTC,TRAVIS,NULL,ADOPTION,A644593,CAT,DOMESTIC SH,MIX,P459876,78753,NULL,P460611,78729,NULL,985112000465037,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644581,DOG,BORDER COLLIE,MIX,P459850,78616,NULL,P331184,78759,NULL,985112000462709,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A644615,DOG,COCKER SPAN,MIX,P356348,78745,NULL,P398692,78745,NULL,985112000465053,1
00:00.0,STRAY,OTC,OUT OF JURIS,NULL,ADOPTION,A644616,DOG,DACHSHUND,MIX,P459904,78746,NULL,P255081,78751,NULL,985112000464869,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644621,DOG,PIT BULL,MIX,P166663,78621,BASTROP,P083529,78703,AUSTIN,985112000464957,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644605,DOG,SHETLD SHEEPDOG,MIX,P459888,78757,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,FIELD,TRAVIS,NULL,TRANSFER,A644602,CAT,DOMESTIC SH,MIX,P459863,,NULL,P083529,78703,AUSTIN,985112000464759,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644603,DOG,JACK RUSS TERR,MIX,P459888,78757,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644604,DOG,SHETLD SHEEPDOG,MIX,P459888,78757,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A644599,DOG,IRISH TERRIER,MIX,P459490,,NULL,P460015,78745,NULL,985112000464853,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644612,CAT,DOMESTIC SH,MIX,P388850,78727,NULL,P370280,78703,NULL,985112000462003,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A644533,DOG,POODLE MIN,MIX,P459774,78723,NULL,P211360,78702,AUSTIN,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A644507,DOG,WEST HIGHLAND,MIX,P459727,78704,NULL,P459783,78704,NULL,0A11670967,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644558,CAT,DOMESTIC SH,MIX,P393905,78750,NULL,P459802,78660,NULL,985112000437254,1
00:00.0,STRAY,NULL,AUSTIN,NULL,RTO,A644564,DOG,BOXER,NULL,P459800,,NULL,P459857,78741,NULL,985112000465707,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644517,DOG,LABRADOR RETR,MIX,P459736,78621,NULL,P459875,78641,NULL,985112000462665,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A644541,DOG,GOLDEN RETR,MIX,P169366,78758,NULL,P372669,78751,NULL,985112000464562,1
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A620991,DOG,CHIHUAHUA SH,MIX,P459743,78665,NULL,P124108,78702,AUSTIN,0A13060032,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644508,DOG,PIT BULL,MIX,P194077,78741,NULL,P083529,78703,AUSTIN,NULL,0
00:00.0,STRAY,FIELD,AUSTIN,NULL,RTO,A349821,DOG,LABRADOR RETR,CHOW CHOW,P389954,78701,AUSTIN,P201984,78736,AUSTIN,985112000464713,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A557631,DOG,BOXER,NULL,P459788,78724,NULL,P256755,78761,NULL,NULL,0
00:00.0,STRAY,OTC,AUSTIN,NULL,RTO,A644535,DOG,POODLE MIN,MIX,P459775,78744,NULL,P280064,78744,NULL,985112000464035,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644545,DOG,YORKSHIRE TERR,NULL,P459796,78704,NULL,P187641,78728,NULL,985112000464895,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644549,CAT,DOMESTIC LH,MIX,P459797,78745,NULL,P218152,78660,NULL,985112000455387,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644536,CAT,DOMESTIC SH,MIX,P459778,78758,NULL,P208571,78731,NULL,985112000455762,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644520,CAT,DOMESTIC SH,MIX,P459739,78741,NULL,P440695,78731,NULL,985112000462874,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644551,CAT,DOMESTIC SH,MIX,P070962,78752,AUSTIN,P070962,78752,AUSTIN,985112000466627,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A610474,DOG,CHIHUAHUA SH,MIX,P459804,78617,NULL,P459946,78749,NULL,4C1A7E0979,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644539,CAT,DOMESTIC LH,MIX,P459787,78745,NULL,P460049,78704,NULL,0A11222B07,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644516,DOG,LABRADOR RETR,MIX,P459736,78621,NULL,P460454,78666,NULL,985112000464928,1
00:00.0,STRAY,FIELD,AUSTIN,NULL,ADOPTION,A644525,DOG,LABRADOR RETR,MIX,NULL,NULL,NULL,P467014,78725,NULL,985112000454941,1
00:00.0,STRAY,OTC,AUSTIN,NULL,TRANSFER,A644553,DOG,LHASA APSO,MIX,P459805,78738,NULL,P140290,78766,NULL,985112000464953,1
00:00.0,STRAY,OTC,AUSTIN,NULL,ADOPTION,A644537,DOG,BLOODHOUND,NULL,P459780,78745,NULL,P459978,78704,NULL,985112000466660,1
